Date,SKU,ProductName,Category,Material,Style,Color,Gender,Occasion,Weight(gms),Price,Price(INR),Quantity_Sold,Revenue,Rating,Stock
2025-04-01,RJ0008,Pearl Bangle,Anklet,Diamond,Traditional,Rose,Men,Daily Wear,31.79,131972.8,255463.25,5,659864.0,4.1,87
2025-05-01,RJ0008,Pearl Bangle,Anklet,Diamond,Traditional,Rose,Men,Daily Wear,31.79,130793.76,255463.25,4,523175.04,4.1,87
2025-06-01,RJ0008,Pearl Bangle,Anklet,Diamond,Traditional,Rose,Men,Daily Wear,31.79,123848.24,255463.25,5,619241.2,4.1,87
2025-07-01,RJ0008,Pearl Bangle,Anklet,Diamond,Traditional,Rose,Men,Daily Wear,31.79,122618.44,255463.25,4,490473.76,4.1,87
2025-08-01,RJ0008,Pearl Bangle,Anklet,Diamond,Traditional,Rose,Men,Daily Wear,31.79,129996.31,255463.25,5,649981.55,4.1,87
2025-09-01,RJ0008,Pearl Bangle,Anklet,Diamond,Traditional,Rose,Men,Daily Wear,31.79,122758.36,255463.25,5,613791.8,4.1,87
2025-10-01,RJ0008,Pearl Bangle,Anklet,Diamond,Traditional,Rose,Men,Daily Wear,31.79,127277.8,255463.25,6,763666.8,4.1,87
2025-11-01,RJ0008,Pearl Bangle,Anklet,Diamond,Traditional,Rose,Men,Daily Wear,31.79,133848.48,255463.25,6,803090.88,4.1,87
2025-12-01,RJ0008,Pearl Bangle,Anklet,Diamond,Traditional,Rose,Men,Daily Wear,31.79,123118.09,255463.25,6,738708.54,4.1,87
2024-01-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,148618.76,183294.79,19,2823756.44,2.6,8
2024-02-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,150443.93,183294.79,17,2557546.81,2.6,8
2024-03-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,140281.98,183294.79,20,2805639.6,2.6,8
2024-04-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,145781.79,183294.79,21,3061417.59,2.6,8
2024-05-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,152275.01,183294.79,22,3350050.22,2.6,8
2024-06-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,142370.44,183294.79,20,2847408.8,2.6,8
2024-07-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,151101.18,183294.79,18,2719821.24,2.6,8
2024-08-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,144027.72,183294.79,16,2304443.52,2.6,8
2024-09-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,141908.88,183294.79,27,3831539.76,2.6,8
2024-10-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,138527.56,183294.79,29,4017299.24,2.6,8
2024-11-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,141290.11,183294.79,26,3673542.86,2.6,8
2024-12-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,138159.38,183294.79,28,3868462.64,2.6,8
2025-01-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,152458.93,183294.79,17,2591801.81,2.6,8
2025-02-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,145156.86,183294.79,15,2177352.9,2.6,8
2025-03-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,146781.4,183294.79,19,2788846.6,2.6,8
2025-04-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,138889.46,183294.79,22,3055568.12,2.6,8
2025-05-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,141512.13,183294.79,21,2971754.73,2.6,8
2025-06-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,142187.8,183294.79,24,3412507.2,2.6,8
2025-07-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,147547.35,183294.79,19,2803399.65,2.6,8
2025-08-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,144478.45,183294.79,18,2600612.1,2.6,8
2025-09-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,142375.77,183294.79,25,3559394.25,2.6,8
2025-10-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,147552.9,183294.79,23,3393716.7,2.6,8
2025-11-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,152776.08,183294.79,28,4277730.24,2.6,8
2025-12-01,RJ0009,Rose Gold Ring,Earrings,Rose Gold,Bridal,Blue,Women,Wedding,43.02,142271.42,183294.79,24,3414514.08,2.6,8
2024-01-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,222976.12,148101.49,24,5351426.88,3.0,42
2024-02-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,223309.04,148101.49,26,5806035.04,3.0,42
2024-03-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,227003.6,148101.49,27,6129097.2,3.0,42
2024-04-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,220239.45,148101.49,33,7267901.85,3.0,42
2024-05-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,223747.54,148101.49,36,8054911.44,3.0,42
2024-06-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,212048.54,148101.49,43,9118087.22,3.0,42
2024-07-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,211424.27,148101.49,31,6554152.37,3.0,42
2024-08-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,211591.66,148101.49,40,8463666.4,3.0,42
2024-09-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,221772.71,148101.49,45,9979771.95,3.0,42
2024-10-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,207703.6,148101.49,56,11631401.6,3.0,42
2024-11-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,223517.63,148101.49,62,13858093.06,3.0,42
2024-12-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,210357.8,148101.49,51,10728247.8,3.0,42
2025-01-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,215340.71,148101.49,41,8828969.11,3.0,42
2025-02-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,222072.45,148101.49,31,6884245.95,3.0,42
2025-03-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,216764.64,148101.49,38,8237056.32,3.0,42
2025-04-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,226878.1,148101.49,49,11117026.9,3.0,42
2025-05-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,219387.49,148101.49,56,12285699.44,3.0,42
2025-06-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,213536.28,148101.49,57,12171567.96,3.0,42
2025-07-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,210063.06,148101.49,38,7982396.28,3.0,42
2025-08-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,210302.4,148101.49,45,9463608.0,3.0,42
2025-09-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,205586.42,148101.49,60,12335185.2,3.0,42
2025-10-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,214747.07,148101.49,70,15032294.9,3.0,42
2025-11-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,214823.96,148101.49,89,19119332.44,3.0,42
2025-12-01,RJ0010,Rose Gold Earrings,Necklace,Gemstone,Antique,Yellow,Men,Wedding,38.65,206316.64,148101.49,74,15267431.36,3.0,42
2024-01-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,43311.84,143538.33,39,1689161.76,3.2,25
2024-02-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,43985.07,143538.33,37,1627447.59,3.2,25
2024-03-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,43978.44,143538.33,33,1451288.52,3.2,25
2024-04-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,45829.29,143538.33,40,1833171.6,3.2,25
2024-05-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,45064.43,143538.33,38,1712448.34,3.2,25
2024-06-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,47467.07,143538.33,45,2136018.15,3.2,25
2024-07-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,46358.1,143538.33,33,1529817.3,3.2,25
2024-08-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,46287.37,143538.33,34,1573770.58,3.2,25
2024-09-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,44322.66,143538.33,53,2349100.98,3.2,25
2024-10-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,46310.97,143538.33,48,2222926.56,3.2,25
2024-11-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,44031.12,143538.33,58,2553804.96,3.2,25
2024-12-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,44631.35,143538.33,43,1919148.05,3.2,25
2025-01-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,43508.3,143538.33,38,1653315.4,3.2,25
2025-02-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,47328.24,143538.33,37,1751144.88,3.2,25
2025-03-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,45127.89,143538.33,40,1805115.6,3.2,25
2025-04-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,45561.39,143538.33,44,2004701.16,3.2,25
2025-05-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,43930.44,143538.33,39,1713287.16,3.2,25
2025-06-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,47860.85,143538.33,41,1962294.85,3.2,25
2025-07-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,43415.54,143538.33,32,1389297.28,3.2,25
2025-08-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,45935.82,143538.33,36,1653689.52,3.2,25
2025-09-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,45474.08,143538.33,41,1864437.28,3.2,25
2025-10-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,46341.31,143538.33,53,2456089.43,3.2,25
2025-11-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,44054.17,143538.33,60,2643250.2,3.2,25
2025-12-01,RJ0011,Pearl Anklet,Anklet,Pearl,Minimal,Black,Women,Party,56.32,45696.72,143538.33,51,2330532.72,3.2,25
2024-01-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,249902.77,12318.95,29,7247180.33,3.8,93
2024-02-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,241759.6,12318.95,21,5076951.6,3.8,93
2024-03-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,241289.92,12318.95,27,6514827.84,3.8,93
2024-04-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,230294.4,12318.95,29,6678537.6,3.8,93
2024-05-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,238289.41,12318.95,31,7386971.71,3.8,93
2024-06-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,253420.63,12318.95,30,7602618.9,3.8,93
2024-07-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,233674.17,12318.95,23,5374505.91,3.8,93
2024-08-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,250636.63,12318.95,25,6265915.75,3.8,93
2024-09-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,246298.86,12318.95,32,7881563.52,3.8,93
2024-10-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,238286.63,12318.95,38,9054891.94,3.8,93
2024-11-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,235542.91,12318.95,43,10128345.13,3.8,93
2024-12-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,247184.31,12318.95,40,9887372.4,3.8,93
2025-01-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,247161.09,12318.95,28,6920510.52,3.8,93
2025-02-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,240240.75,12318.95,22,5285296.5,3.8,93
2025-03-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,230903.69,12318.95,27,6234399.63,3.8,93
2025-04-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,238452.12,12318.95,32,7630467.84,3.8,93
2025-05-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,235030.83,12318.95,31,7285955.73,3.8,93
2025-06-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,229560.07,12318.95,29,6657242.03,3.8,93
2025-07-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,232574.06,12318.95,25,5814351.5,3.8,93
2025-08-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,254520.59,12318.95,27,6872055.93,3.8,93
2025-09-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,235722.35,12318.95,33,7778837.55,3.8,93
2025-10-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,236801.87,12318.95,38,8998471.06,3.8,93
2025-11-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,242677.84,12318.95,49,11891214.16,3.8,93
2025-12-01,RJ0012,Rose Gold Ring,Ring,Platinum,Traditional,Black,Women,Daily Wear,24.82,254831.77,12318.95,37,9428775.49,3.8,93
2024-01-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,207183.01,117277.99,31,6422673.31,2.8,69
2024-02-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,206495.42,117277.99,28,5781871.76,2.8,69
2024-03-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,196834.55,117277.99,35,6889209.25,2.8,69
2024-04-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,201787.59,117277.99,36,7264353.24,2.8,69
2024-05-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,197999.21,117277.99,40,7919968.4,2.8,69
2024-06-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,213788.84,117277.99,35,7482609.4,2.8,69
2024-07-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,200467.83,117277.99,26,5212163.58,2.8,69
2024-08-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,195845.35,117277.99,31,6071205.85,2.8,69
2024-09-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,198289.0,117277.99,33,6543537.0,2.8,69
2024-10-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,199797.36,117277.99,38,7592299.68,2.8,69
2024-11-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,213076.7,117277.99,46,9801528.2,2.8,69
2024-12-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,208063.18,117277.99,38,7906400.84,2.8,69
2025-01-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,196434.45,117277.99,21,4125123.45,2.8,69
2025-02-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,211541.08,117277.99,23,4865444.84,2.8,69
2025-03-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,199798.79,117277.99,27,5394567.33,2.8,69
2025-04-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,201427.52,117277.99,24,4834260.48,2.8,69
2025-05-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,203319.02,117277.99,28,5692932.56,2.8,69
2025-06-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,213386.22,117277.99,23,4907883.06,2.8,69
2025-07-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,214184.07,117277.99,19,4069497.33,2.8,69
2025-08-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,211220.93,117277.99,21,4435639.53,2.8,69
2025-09-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,203263.21,117277.99,19,3862000.99,2.8,69
2025-10-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,210887.46,117277.99,21,4428636.66,2.8,69
2025-11-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,198777.4,117277.99,29,5764544.6,2.8,69
2025-12-01,RJ0013,Rose Gold Anklet,Pendant,Rose Gold,Traditional,Red,Men,Wedding,44.99,208746.88,117277.99,18,3757443.84,2.8,69
2024-01-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,62672.04,86366.09,22,1378784.88,4.1,73
2024-02-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,64236.03,86366.09,18,1156248.54,4.1,73
2024-03-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,62958.75,86366.09,26,1636927.5,4.1,73
2024-04-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,63957.54,86366.09,25,1598938.5,4.1,73
2024-05-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,59789.82,86366.09,34,2032853.88,4.1,73
2024-06-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,61695.31,86366.09,30,1850859.3,4.1,73
2024-07-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,64139.53,86366.09,25,1603488.25,4.1,73
2024-08-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,63422.64,86366.09,33,2092947.12,4.1,73
2024-09-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,61098.37,86366.09,36,2199541.32,4.1,73
2024-10-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,63844.4,86366.09,37,2362242.8,4.1,73
2024-11-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,62833.3,86366.09,45,2827498.5,4.1,73
2024-12-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,60883.77,86366.09,47,2861537.19,4.1,73
2025-01-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,60351.42,86366.09,31,1870894.02,4.1,73
2025-02-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,64315.21,86366.09,30,1929456.3,4.1,73
2025-03-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,62283.53,86366.09,38,2366774.14,4.1,73
2025-04-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,62354.76,86366.09,33,2057707.08,4.1,73
2025-05-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,61086.6,86366.09,42,2565637.2,4.1,73
2025-06-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,64734.85,86366.09,47,3042537.95,4.1,73
2025-07-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,64195.27,86366.09,35,2246834.45,4.1,73
2025-08-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,61645.57,86366.09,41,2527468.37,4.1,73
2025-09-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,61030.49,86366.09,48,2929463.52,4.1,73
2025-10-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,59861.43,86366.09,70,4190300.1,4.1,73
2025-11-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,61101.98,86366.09,87,5315872.26,4.1,73
2025-12-01,RJ0014,Rose Gold Pendant,Bangle,Silver,Antique,Blue,Women,Party,6.96,64947.4,86366.09,63,4091686.2,4.1,73
2024-01-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,196669.81,282500.86,10,1966698.1,4.6,3
2024-02-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,192195.55,282500.86,10,1921955.5,4.6,3
2024-03-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,198668.94,282500.86,10,1986689.4,4.6,3
2024-04-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,181850.84,282500.86,11,2000359.24,4.6,3
2024-05-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,189000.72,282500.86,13,2457009.36,4.6,3
2024-06-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,183541.07,282500.86,13,2386033.91,4.6,3
2024-07-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,196161.35,282500.86,11,2157774.85,4.6,3
2024-08-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,187963.18,282500.86,11,2067594.98,4.6,3
2024-09-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,194104.87,282500.86,14,2717468.18,4.6,3
2024-10-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,191457.54,282500.86,14,2680405.56,4.6,3
2024-11-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,192669.39,282500.86,15,2890040.85,4.6,3
2024-12-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,197749.28,282500.86,13,2570740.64,4.6,3
2025-01-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,200519.14,282500.86,10,2005191.4,4.6,3
2025-02-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,199906.53,282500.86,10,1999065.3,4.6,3
2025-03-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,197144.93,282500.86,11,2168594.23,4.6,3
2025-04-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,196950.22,282500.86,11,2166452.42,4.6,3
2025-05-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,183050.08,282500.86,11,2013550.88,4.6,3
2025-06-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,187425.75,282500.86,13,2436534.75,4.6,3
2025-07-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,183721.12,282500.86,11,2020932.32,4.6,3
2025-08-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,183948.57,282500.86,11,2023434.27,4.6,3
2025-09-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,183977.5,282500.86,13,2391707.5,4.6,3
2025-10-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,199792.97,282500.86,15,2996894.55,4.6,3
2025-11-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,183957.57,282500.86,15,2759363.55,4.6,3
2025-12-01,RJ0015,Silver Anklet,Pendant,Platinum,Antique,Green,Unisex,Office,72.85,195529.18,282500.86,12,2346350.16,4.6,3
2024-01-01,RJ0016,Gold Bracelet,Ring,Gemstone,Minimal,White,Men,Wedding,37.59,32789.57,201610.21,29,950897.53,3.7,94
2024-02-01,RJ0016,Gold Bracelet,Ring,Gemstone,Minimal,White,Men,Wedding,37.59,32829.11,201610.21,24,787898.64,3.7,94
2024-03-01,RJ0016,Gold Bracelet,Ring,Gemstone,Minimal,White,Men,Wedding,37.59,32716.16,201610.21,31,1014200.96,3.7,94
